"device_number","time","value"
12,2025-01-10 09:02:44.796,11.046
28,2025-01-10 09:00:07.05,14.718
30,2025-01-10 08:57:45.12,15.181
27,2025-01-10 08:54:36.991,10.618
12,2025-01-10 08:53:05.718,12.592
20,2025-01-10 08:51:38.907,14.74
7,2025-01-10 08:46:46.275,9.398
15,2025-01-10 08:46:06.958,11.918
1,2025-01-10 08:44:29.634,13.514
9,2025-01-10 08:43:05.721,5.408
24,2025-01-10 08:41:38.727,15.341
3,2025-01-10 08:40:02.628,14.12
2,2025-01-10 08:36:57.421,13.095
23,2025-01-10 08:36:34.678,13
13,2025-01-10 08:35:38.617,8.793
21,2025-01-10 08:33:21.75,13.362
21,2025-01-10 08:32:11.331,16.697
28,2025-01-10 08:30:13.928,14.944
18,2025-01-10 08:29:10.343,24.797
25,2025-01-10 08:28:27.617,12.592
27,2025-01-10 08:24:43.922,13.477
20,2025-01-10 08:21:39.065,15.27
13,2025-01-10 08:20:33.882,19.22
28,2025-01-10 08:19:48.984,9.294
2,2025-01-10 08:17:33.411,13.123
15,2025-01-10 08:16:06.976,13.308
30,2025-01-10 08:15:44.588,6.385
1,2025-01-10 08:14:29.625,14.036
9,2025-01-10 08:13:05.687,5.606
24,2025-01-10 08:11:38.709,14.205
25,2025-01-10 08:11:23.046,8.911
3,2025-01-10 08:10:02.809,9.084
8,2025-01-10 08:07:04.393,14.594
2,2025-01-10 08:06:57.499,13.123
23,2025-01-10 08:06:34.619,10.144
13,2025-01-10 08:05:38.508,19.22
30,2025-01-10 08:05:14.638,10.371
21,2025-01-10 08:03:21.604,16.697
30,2025-01-10 08:03:12.994,7.264
28,2025-01-10 08:00:15.531,9.294
18,2025-01-10 07:59:10.304,25.452
25,2025-01-10 07:58:27.611,8.911
30,2025-01-10 07:54:44.299,7.264
27,2025-01-10 07:54:29.88,13.698
9,2025-01-10 07:43:05.688,7.041
24,2025-01-10 07:41:38.7,7.344
3,2025-01-10 07:40:02.596,8.044
2,2025-01-10 07:36:57.963,9.541
23,2025-01-10 07:36:34.611,11.161
13,2025-01-10 07:35:38.376,12.253
21,2025-01-10 07:33:35.523,11.945
28,2025-01-10 07:30:15.436,7.951
18,2025-01-10 07:29:10.237,21.742
27,2025-01-10 07:24:43.884,10.358
7,2025-01-10 07:16:46.192,7.364
15,2025-01-10 07:16:07.011,8.743
9,2025-01-10 07:13:05.642,3.866
24,2025-01-10 07:11:38.704,12.523
3,2025-01-10 07:10:02.548,16.616
23,2025-01-10 07:06:34.55,10.56
13,2025-01-10 07:05:38.259,20.071
21,2025-01-10 07:03:21.365,10.229
30,2025-01-10 07:02:13.422,14.071
28,2025-01-10 07:00:22.4,16.137
18,2025-01-10 06:59:10.573,19.09
25,2025-01-10 06:58:27.573,7.321
30,2025-01-10 06:55:51.412,10.444
27,2025-01-10 06:54:29.836,13.658
30,2025-01-10 06:51:44.658,10.444
7,2025-01-10 06:46:46.091,7.562
15,2025-01-10 06:46:06.957,10.379
27,2025-01-10 06:45:57.411,14.059
1,2025-01-10 06:44:29.461,8.879
9,2025-01-10 06:43:12.169,4.717
24,2025-01-10 06:41:38.652,10.625
3,2025-01-10 06:40:02.534,7.832
18,2025-01-10 06:37:05.685,13.811
2,2025-01-10 06:36:57.473,8.929
23,2025-01-10 06:36:34.486,5.96
13,2025-01-10 06:35:38.149,11.854
21,2025-01-10 06:33:21.383,10.135
28,2025-01-10 06:30:21.9,8.413
18,2025-01-10 06:29:10.573,13.811
25,2025-01-10 06:28:27.525,7.37
27,2025-01-10 06:24:07.197,14.059
7,2025-01-10 06:16:46.087,9.391
15,2025-01-10 06:16:06.973,10.298
1,2025-01-10 06:14:29.436,7.324
9,2025-01-10 06:13:12.137,9.175
24,2025-01-10 06:11:38.644,11.025
23,2025-01-10 06:10:21.549,4.707
3,2025-01-10 06:10:02.505,8.971
24,2025-01-10 06:06:46.384,8.818
23,2025-01-10 06:06:34.424,4.707
13,2025-01-10 06:05:38.019,13.128
21,2025-01-10 06:03:21.167,16.979
28,2025-01-10 06:00:21.841,14.166
30,2025-01-10 05:59:48.787,13.339
18,2025-01-10 05:59:10.007,16.448
30,2025-01-10 05:55:21.185,10.583
27,2025-01-10 05:54:07.085,13.239
30,2025-01-10 05:49:18.887,10.583
7,2025-01-10 05:46:46.137,2.292
9,2025-01-10 05:43:12.088,3.235
24,2025-01-10 05:41:38.635,8.818
3,2025-01-10 05:40:02.473,6.819
2,2025-01-10 05:36:57.47,16.629
23,2025-01-10 05:36:34.421,7.488
13,2025-01-10 05:35:37.91,11.55
21,2025-01-10 05:33:21.077,8.453
28,2025-01-10 05:30:21.728,14.852
18,2025-01-10 05:29:09.937,9.795
21,2025-01-10 05:25:33.397,11.208
27,2025-01-10 05:24:07.019,6.834
7,2025-01-10 05:16:46.001,9.935
15,2025-01-10 05:16:06.94,5.838
9,2025-01-10 05:13:12.067,9.114
24,2025-01-10 05:11:38.698,6.817
13,2025-01-10 05:11:34.496,10.782
3,2025-01-10 05:10:02.446,5.365
2,2025-01-10 05:06:57.438,6.387
23,2025-01-10 05:06:34.311,6.978
13,2025-01-10 05:05:37.809,10.782
21,2025-01-10 05:03:20.88,11.208
28,2025-01-10 05:00:28.673,11.961
25,2025-01-10 04:59:25.421,3.718
18,2025-01-10 04:59:09.894,20.38
27,2025-01-10 04:54:07.024,6.834
28,2025-01-10 04:51:46.107,9.438
7,2025-01-10 04:46:45.942,4.83
1,2025-01-10 04:44:29.265,6.086
9,2025-01-10 04:43:12.056,5.065
24,2025-01-10 04:41:47.268,6.84
3,2025-01-10 04:40:02.425,7.129
2,2025-01-10 04:36:57.499,5.593
23,2025-01-10 04:36:34.295,2.009
13,2025-01-10 04:35:37.719,10.328
21,2025-01-10 04:33:20.807,7.573
28,2025-01-10 04:30:28.657,9.438
18,2025-01-10 04:29:09.862,10.123
25,2025-01-10 04:28:27.403,7.65
27,2025-01-10 04:24:15.642,5.192
9,2025-01-10 04:13:12.249,2.882
24,2025-01-10 04:11:47.266,7.423
3,2025-01-10 04:10:02.412,7.866
8,2025-01-10 04:07:04.17,6.505
2,2025-01-10 04:06:57.454,7.877
23,2025-01-10 04:06:34.206,6.043
13,2025-01-10 04:05:37.632,6.039
21,2025-01-10 04:03:20.764,4.001
28,2025-01-10 04:00:14.522,11.121
18,2025-01-10 03:59:09.764,6.143
25,2025-01-10 03:58:27.449,3.676
27,2025-01-10 03:54:15.757,7.62
7,2025-01-10 03:46:45.854,8.181
15,2025-01-10 03:46:07.009,3.667
9,2025-01-10 03:43:11.951,7.447
24,2025-01-10 03:41:47.254,11.356
3,2025-01-10 03:40:02.389,4.784
8,2025-01-10 03:37:04.236,3.892
2,2025-01-10 03:36:57.497,7.974
23,2025-01-10 03:36:34.155,7.544
13,2025-01-10 03:35:37.541,7.384
21,2025-01-10 03:33:20.642,5.176
28,2025-01-10 03:30:14.483,6.173
18,2025-01-10 03:29:09.719,5.895
11,2025-01-10 03:21:48.79,5.578
18,2025-01-10 03:17:38.695,6.607
7,2025-01-10 03:16:45.855,3.994
15,2025-01-10 03:16:06.952,4.388
1,2025-01-10 03:14:28.739,4.86
9,2025-01-10 03:13:11.951,3.803
24,2025-01-10 03:11:47.252,3.856
3,2025-01-10 03:10:02.361,1.154
2,2025-01-10 03:06:57.516,3.392
23,2025-01-10 03:06:33.749,3.567
13,2025-01-10 03:05:37.476,5.498
21,2025-01-10 03:03:20.605,5.799
28,2025-01-10 03:00:14.402,9.877
18,2025-01-10 02:59:09.673,6.607
25,2025-01-10 02:58:27.353,4.47
23,2025-01-10 02:51:23.717,12.577
15,2025-01-10 02:46:07.007,9.361
1,2025-01-10 02:44:28.7,6.891
9,2025-01-10 02:43:11.931,5.762
24,2025-01-10 02:41:47.253,3.848
30,2025-01-10 02:40:23.041,7.964
3,2025-01-10 02:40:02.345,12.118
24,2025-01-10 02:39:17.998,3.072
24,2025-01-10 02:38:03.792,3.072
2,2025-01-10 02:36:57.487,4.28
23,2025-01-10 02:36:33.721,12.577
13,2025-01-10 02:35:37.394,4.071
21,2025-01-10 02:33:20.497,4.978
28,2025-01-10 02:30:14.318,3.681
18,2025-01-10 02:29:09.642,3.088
25,2025-01-10 02:28:27.344,3.907
7,2025-01-10 02:16:45.754,3.074
15,2025-01-10 02:16:07.046,3.429
9,2025-01-10 02:13:11.899,4.37
24,2025-01-10 02:11:38.529,3.072
3,2025-01-10 02:10:02.29,3.24
30,2025-01-10 02:08:53.359,7.988
21,2025-01-10 02:06:57.572,3.648
23,2025-01-10 02:06:40.71,2.846
13,2025-01-10 02:05:37.289,1.99
13,2025-01-10 02:03:28.478,5.989
21,2025-01-10 02:03:20.436,3.648
28,2025-01-10 02:00:21.257,4.526
18,2025-01-10 01:59:10.028,4.827
25,2025-01-10 01:58:27.369,6.221
25,2025-01-10 01:50:15.897,3.931
7,2025-01-10 01:46:45.727,11.802
9,2025-01-10 01:43:11.907,1.964
30,2025-01-10 01:42:23.006,2.529
24,2025-01-10 01:41:38.509,11.646
3,2025-01-10 01:40:02.307,2.928
20,2025-01-10 01:39:01.732,3.059
30,2025-01-10 01:37:22.403,2.529
2,2025-01-10 01:36:57.52,2.387
23,2025-01-10 01:36:34.103,6.375
13,2025-01-10 01:35:37.216,5.989
21,2025-01-10 01:33:20.357,2.369
28,2025-01-10 01:30:21.213,3.576
18,2025-01-10 01:29:09.534,7.966
25,2025-01-10 01:28:27.342,3.931
28,2025-01-10 01:23:33.201,6.109
7,2025-01-10 01:16:45.689,3.469
15,2025-01-10 01:16:06.988,2.566
1,2025-01-10 01:14:28.554,3.291
9,2025-01-10 01:13:11.821,7.757
3,2025-01-10 01:10:02.255,4.725
20,2025-01-10 01:09:01.71,2.646
2,2025-01-10 01:06:57.486,2.831
23,2025-01-10 01:06:33.585,7.879
13,2025-01-10 01:05:37.12,3.822
30,2025-01-10 01:04:00.579,1.949
21,2025-01-10 01:03:20.36,5.001
28,2025-01-10 01:00:12.633,6.109
18,2025-01-10 00:59:09.519,10.918
20,2025-01-10 00:56:52.73,1.887
30,2025-01-10 00:55:23.84,1.949
11,2025-01-10 00:51:48.7,4.247
15,2025-01-10 00:46:07.036,2.225
9,2025-01-10 00:43:11.827,3.161
24,2025-01-10 00:41:38.677,2.793
3,2025-01-10 00:40:02.333,5.814
20,2025-01-10 00:39:01.68,1.887
8,2025-01-10 00:37:03.653,0.942
2,2025-01-10 00:36:57.523,4.883
23,2025-01-10 00:36:33.575,3.903
13,2025-01-10 00:35:37.052,4.344
21,2025-01-10 00:33:27.339,2.175
28,2025-01-10 00:30:28.112,5.652
30,2025-01-10 00:23:54.019,2.353
11,2025-01-10 00:21:48.704,6.92
15,2025-01-10 00:16:07.048,3.893
1,2025-01-10 00:14:28.547,4.617
9,2025-01-10 00:13:11.804,8.493
24,2025-01-10 00:11:38.656,2
3,2025-01-10 00:10:02.232,1.389
20,2025-01-10 00:09:01.696,3.707
8,2025-01-10 00:07:03.59,4.715
23,2025-01-10 00:06:33.499,1.912
13,2025-01-10 00:05:37.001,11.146
21,2025-01-10 00:03:20.286,3.929
18,2025-01-10 00:01:08.795,2.98
28,2025-01-10 00:00:28.024,4.421
18,2025-01-09 23:59:09.45,2.98
25,2025-01-09 23:58:27.311,4.777
23,2025-01-09 23:49:06.945,3.739
15,2025-01-09 23:46:07.045,2.131
9,2025-01-09 23:43:11.801,1.425
24,2025-01-09 23:41:38.647,2.066
3,2025-01-09 23:40:02.203,2.219
20,2025-01-09 23:39:01.673,2.12
8,2025-01-09 23:37:03.597,2.946
2,2025-01-09 23:36:57.559,2.335
23,2025-01-09 23:36:33.439,3.739
24,2025-01-09 23:35:39.412,3.859
13,2025-01-09 23:35:36.927,5.052
21,2025-01-09 23:33:27.285,1.729
30,2025-01-09 23:31:24.396,8.017
28,2025-01-09 23:30:12.427,2.331
18,2025-01-09 23:29:09.43,4.245
15,2025-01-09 23:16:07.032,1.082
9,2025-01-09 23:13:11.778,2.141
24,2025-01-09 23:11:38.68,3.859
3,2025-01-09 23:10:02.178,4.189
20,2025-01-09 23:09:01.713,2.969
2,2025-01-09 23:06:57.569,3.082
23,2025-01-09 23:06:33.425,3.735
13,2025-01-09 23:05:36.841,7.208
21,2025-01-09 23:03:27.202,1.906
13,2025-01-09 23:02:27.308,0.746
28,2025-01-09 23:00:13.911,4.912
18,2025-01-09 22:59:09.411,7.903
11,2025-01-09 22:51:48.738,14.362
30,2025-01-09 22:49:24.624,2.193
21,2025-01-09 22:48:29.187,2.427
25,2025-01-09 22:48:25.41,2.466
9,2025-01-09 22:43:11.763,0.828
24,2025-01-09 22:41:38.665,4.128
3,2025-01-09 22:40:02.202,2.248
20,2025-01-09 22:39:01.686,1.28
23,2025-01-09 22:36:41.564,5.247
13,2025-01-09 22:35:36.773,0.746
21,2025-01-09 22:33:20.191,2.427
30,2025-01-09 22:30:37.559,3.033
28,2025-01-09 22:30:13.851,3.4
18,2025-01-09 22:29:09.386,4.424
25,2025-01-09 22:28:27.355,2.466
11,2025-01-09 22:21:48.651,3.81
30,2025-01-09 22:20:07.64,3.192
7,2025-01-09 22:16:45.112,2.227
15,2025-01-09 22:16:07.095,1.866
9,2025-01-09 22:13:11.702,4.734
24,2025-01-09 22:11:38.703,3.077
3,2025-01-09 22:10:02.152,2.281
20,2025-01-09 22:09:01.694,1.578
2,2025-01-09 22:06:57.596,0.627
23,2025-01-09 22:06:41.972,14.368
13,2025-01-09 22:05:36.703,2.758
21,2025-01-09 22:03:20.139,2.24
30,2025-01-09 22:02:09.533,3.427
28,2025-01-09 22:00:13.949,4.857
18,2025-01-09 21:59:09.363,5.874
7,2025-01-09 21:46:45.071,1.545
15,2025-01-09 21:46:07.093,5.128
20,2025-01-09 21:43:39.141,0.84
9,2025-01-09 21:43:04.445,2.724
24,2025-01-09 21:41:38.704,1.859
3,2025-01-09 21:40:02.169,3.276
20,2025-01-09 21:39:01.707,0.84
2,2025-01-09 21:36:57.625,1.327
23,2025-01-09 21:36:41.932,14.356
13,2025-01-09 21:35:36.643,6.205
21,2025-01-09 21:33:20.195,0.807
18,2025-01-09 21:29:09.418,3.419
25,2025-01-09 21:28:27.425,2.388
7,2025-01-09 21:16:45.075,1.474
15,2025-01-09 21:16:07.187,10.328
9,2025-01-09 21:13:18.75,1.429
24,2025-01-09 21:11:38.696,1.378
3,2025-01-09 21:10:02.181,4.154
20,2025-01-09 21:09:01.738,0.913
2,2025-01-09 21:06:57.738,0.771
23,2025-01-09 21:06:41.93,0.791
13,2025-01-09 21:05:36.58,1.237
21,2025-01-09 21:03:20.178,3.169
30,2025-01-09 20:59:10.085,2.461
18,2025-01-09 20:59:09.412,1.187
28,2025-01-09 20:57:26.729,3.476
11,2025-01-09 20:51:48.396,1.235
19,2025-01-09 20:45:28.05,2.553
9,2025-01-09 20:43:18.76,1.402
24,2025-01-09 20:41:38.717,0.657
3,2025-01-09 20:40:02.168,3.902
20,2025-01-09 20:39:01.763,3.234
2,2025-01-09 20:36:57.692,1.708
23,2025-01-09 20:36:41.93,3.554
13,2025-01-09 20:35:36.53,8.861
21,2025-01-09 20:33:36.665,0.854
23,2025-01-09 20:30:24.304,3.682
18,2025-01-09 20:29:09.423,1.635
23,2025-01-09 20:29:03.147,3.682
28,2025-01-09 20:27:26.861,3.454
11,2025-01-09 20:21:48.698,3.045
24,2025-01-09 20:17:16.974,0.606
7,2025-01-09 20:16:45.063,1.255
15,2025-01-09 20:16:07.12,3.618
9,2025-01-09 20:13:18.745,2.236
3,2025-01-09 20:10:02.143,1.466
20,2025-01-09 20:09:01.765,1.644
23,2025-01-09 20:06:33.101,3.682
13,2025-01-09 20:05:36.453,2.016
21,2025-01-09 20:03:27.097,0.828
18,2025-01-09 19:59:09.454,1.253
28,2025-01-09 19:57:26.638,1.205
11,2025-01-09 19:51:48.86,2.902
13,2025-01-09 19:47:42.274,3.268
15,2025-01-09 19:46:07.225,2.122
9,2025-01-09 19:43:18.714,0.505
24,2025-01-09 19:41:47.388,5.019
3,2025-01-09 19:40:02.153,5.759
20,2025-01-09 19:39:01.791,1.79
2,2025-01-09 19:36:57.751,0.662
23,2025-01-09 19:36:33.101,1.558
13,2025-01-09 19:35:36.422,3.268
25,2025-01-09 19:31:46.019,43.542
18,2025-01-09 19:29:09.497,1.203
25,2025-01-09 19:28:27.445,43.542
21,2025-01-09 19:28:11.947,4.801
28,2025-01-09 19:27:26.59,1.091
30,2025-01-09 19:17:51.971,3.532
15,2025-01-09 19:16:07.264,1.872
9,2025-01-09 19:13:18.732,1.475
24,2025-01-09 19:11:47.422,2.075
3,2025-01-09 19:10:02.14,4.415
20,2025-01-09 19:09:01.831,6.343
3,2025-01-09 19:08:36.667,0.78
2,2025-01-09 19:06:57.814,1.206
23,2025-01-09 19:06:33.06,5.055
13,2025-01-09 19:05:36.328,5.498
21,2025-01-09 19:03:20.05,4.801
18,2025-01-09 18:59:09.526,5.977
28,2025-01-09 18:57:26.538,2.304
7,2025-01-09 18:46:45.108,0.909
9,2025-01-09 18:43:18.712,2.303
24,2025-01-09 18:41:47.439,1.805
3,2025-01-09 18:40:02.119,0.78
20,2025-01-09 18:39:01.83,2.698
23,2025-01-09 18:36:33.05,2.683
9,2025-01-09 18:35:41.151,2.374
13,2025-01-09 18:35:36.291,2.245
21,2025-01-09 18:33:20.132,3.282
27,2025-01-09 18:31:43.997,4.024
18,2025-01-09 18:29:09.564,2.094
25,2025-01-09 18:28:27.515,2.221
28,2025-01-09 18:27:26.533,2.749
9,2025-01-09 18:13:18.738,2.374
24,2025-01-09 18:11:47.437,2.128
3,2025-01-09 18:10:02.194,1.03
20,2025-01-09 18:09:01.859,0.853
2,2025-01-09 18:06:57.872,1.22
23,2025-01-09 18:06:33.029,3.029
13,2025-01-09 18:05:36.191,1.38
21,2025-01-09 18:03:20.057,3.915
27,2025-01-09 18:01:44.042,2.134
18,2025-01-09 17:59:09.609,6.835
25,2025-01-09 17:58:27.633,20.097
9,2025-01-09 17:43:18.7,0.471
24,2025-01-09 17:41:47.631,1.837
3,2025-01-09 17:40:02.122,1.221
2,2025-01-09 17:36:57.878,2.363
23,2025-01-09 17:36:32.99,2.952
13,2025-01-09 17:35:36.131,3.497
21,2025-01-09 17:33:27.002,10.007
18,2025-01-09 17:29:09.645,2.496
25,2025-01-09 17:28:27.567,2.231
28,2025-01-09 17:27:26.37,1.055
23,2025-01-09 17:25:07.56,1.498
18,2025-01-09 17:15:30.2,3.52
9,2025-01-09 17:13:18.725,0.656
3,2025-01-09 17:10:02.117,3.292
20,2025-01-09 17:09:01.902,1.479
8,2025-01-09 17:07:03.739,1.756
24,2025-01-09 17:07:02.491,4.668
23,2025-01-09 17:06:33.013,1.498
13,2025-01-09 17:05:36.08,3.506
24,2025-01-09 17:03:27.251,4.668
21,2025-01-09 17:03:27.009,4.641
27,2025-01-09 17:01:44.069,3.036
18,2025-01-09 16:59:09.721,3.52
25,2025-01-09 16:58:27.572,3.368
28,2025-01-09 16:57:26.369,2.072
12,2025-01-09 16:57:04.723,1.036
7,2025-01-09 16:46:45.158,3.65
15,2025-01-09 16:46:07.435,1.352
1,2025-01-09 16:44:28.298,1.991
9,2025-01-09 16:43:18.716,4.83
3,2025-01-09 16:40:02.082,2.49
20,2025-01-09 16:39:01.914,4.32
2,2025-01-09 16:37:04.945,0.7
23,2025-01-09 16:36:32.951,2.165
13,2025-01-09 16:35:36.038,1.201
24,2025-01-09 16:33:27.256,0.813
27,2025-01-09 16:31:44.013,3.106
18,2025-01-09 16:29:09.735,1.707
28,2025-01-09 16:27:26.304,1.477
12,2025-01-09 16:27:04.746,1.725
21,2025-01-09 16:22:56.81,2.412
30,2025-01-09 16:19:23.279,6.478
7,2025-01-09 16:16:45.264,0.645
9,2025-01-09 16:13:18.736,1.358
3,2025-01-09 16:10:02.076,1.621
20,2025-01-09 16:09:01.941,2.276
30,2025-01-09 16:08:53.334,0.939
2,2025-01-09 16:07:05.021,2.143
23,2025-01-09 16:06:39.93,2.745
13,2025-01-09 16:05:35.968,2.01
24,2025-01-09 16:03:27.277,3.8
21,2025-01-09 16:03:26.948,2.412
27,2025-01-09 16:01:44.04,0.815
18,2025-01-09 15:59:09.776,0.907
25,2025-01-09 15:58:27.593,0.866
28,2025-01-09 15:57:26.217,1.059
12,2025-01-09 15:57:04.782,0.984
7,2025-01-09 15:46:45.166,2.751
15,2025-01-09 15:46:07.514,0.979
9,2025-01-09 15:43:18.729,1.361
3,2025-01-09 15:40:02.078,2.367
20,2025-01-09 15:39:01.933,1.066
2,2025-01-09 15:37:12.073,1.236
23,2025-01-09 15:36:32.902,1.129
13,2025-01-09 15:35:35.906,6.273
24,2025-01-09 15:33:27.3,1.91
21,2025-01-09 15:33:26.887,1.459
18,2025-01-09 15:29:09.845,2.29
28,2025-01-09 15:27:26.197,4.638
12,2025-01-09 15:27:04.764,0.696
7,2025-01-09 15:16:45.127,3.772
15,2025-01-09 15:16:07.502,1.053
9,2025-01-09 15:13:18.726,1.152
3,2025-01-09 15:10:02.054,1.885
20,2025-01-09 15:09:01.917,2.294
2,2025-01-09 15:07:05.13,0.64
23,2025-01-09 15:06:32.919,6.516
13,2025-01-09 15:05:35.803,0.921
24,2025-01-09 15:03:27.303,1.134
21,2025-01-09 15:03:26.872,1.896
27,2025-01-09 15:01:44.118,4.047
20,2025-01-09 15:01:33.101,4.36
18,2025-01-09 14:59:09.9,0.839
25,2025-01-09 14:58:27.635,1.329
28,2025-01-09 14:57:26.119,0.89
12,2025-01-09 14:57:04.803,2.014
1,2025-01-09 14:44:28.207,1.675
9,2025-01-09 14:43:18.705,0.962
3,2025-01-09 14:40:02.057,1.138
20,2025-01-09 14:39:01.948,4.36
28,2025-01-09 14:37:39.723,4.044
2,2025-01-09 14:37:05.092,5.086
23,2025-01-09 14:36:39.858,2.154
13,2025-01-09 14:35:35.731,1.701
24,2025-01-09 14:33:27.316,2.81
21,2025-01-09 14:33:26.901,1.56
27,2025-01-09 14:31:44.056,0.606
18,2025-01-09 14:29:09.931,1.139
28,2025-01-09 14:27:26.072,4.044
12,2025-01-09 14:27:04.827,0.69
15,2025-01-09 14:16:07.568,3.157
9,2025-01-09 14:13:18.715,4.557
18,2025-01-09 14:11:49.829,1.619
3,2025-01-09 14:10:02.051,0.756
2,2025-01-09 14:07:12.559,1.112
23,2025-01-09 14:06:32.864,1.638
13,2025-01-09 14:05:35.659,3.504
24,2025-01-09 14:03:27.314,7.521
21,2025-01-09 14:03:26.824,4.078
27,2025-01-09 14:01:43.922,1.316
23,2025-01-09 14:01:09.02,9
18,2025-01-09 13:59:09.974,1.619
25,2025-01-09 13:58:27.529,1.939
28,2025-01-09 13:57:26.052,1.478
12,2025-01-09 13:57:04.864,1.768
7,2025-01-09 13:46:45.144,0.894
12,2025-01-09 13:46:23.232,4.929
15,2025-01-09 13:46:07.557,1.172
9,2025-01-09 13:43:18.699,1.134
24,2025-01-09 13:42:03.055,1.497
3,2025-01-09 13:40:02.057,1.505
2,2025-01-09 13:37:05.159,2.269
23,2025-01-09 13:36:32.818,9
30,2025-01-09 13:35:42.967,7.925
13,2025-01-09 13:35:35.589,3.734
24,2025-01-09 13:33:27.315,1.497
21,2025-01-09 13:33:19.821,6.312
27,2025-01-09 13:31:43.919,4.71
18,2025-01-09 13:29:09.966,2.408
25,2025-01-09 13:28:27.54,8.615
28,2025-01-09 13:27:25.964,10.69
12,2025-01-09 13:27:04.862,4.929
15,2025-01-09 13:25:29.327,3.608
19,2025-01-09 13:23:34.19,13.122
7,2025-01-09 13:16:45.12,1.31
21,2025-01-09 13:15:04.51,1.822
9,2025-01-09 13:13:18.747,9.61
3,2025-01-09 13:10:02.018,1.185
20,2025-01-09 13:09:01.935,1.395
2,2025-01-09 13:07:05.176,1.195
8,2025-01-09 13:07:03.856,1.398
23,2025-01-09 13:06:39.78,7.666
24,2025-01-09 13:03:27.322,1.293
21,2025-01-09 13:03:19.748,1.822
27,2025-01-09 13:01:43.989,3.093
18,2025-01-09 12:59:09.952,1.277
25,2025-01-09 12:58:27.431,1.594
28,2025-01-09 12:57:25.893,1.871
12,2025-01-09 12:57:04.854,1.348
25,2025-01-09 12:48:12.067,2.053
9,2025-01-09 12:43:18.721,5.981
3,2025-01-09 12:40:02.001,2.78
20,2025-01-09 12:39:01.97,2.552
2,2025-01-09 12:37:12.215,6.216
23,2025-01-09 12:36:32.754,2.711
24,2025-01-09 12:33:27.36,0.688
21,2025-01-09 12:33:19.749,5.787
27,2025-01-09 12:31:43.852,2.223
18,2025-01-09 12:29:09.887,2.23
30,2025-01-09 12:27:47.299,3.256
28,2025-01-09 12:27:25.892,2.415
12,2025-01-09 12:27:04.823,2.007
9,2025-01-09 12:13:18.713,3.771
3,2025-01-09 12:10:01.999,0.977
20,2025-01-09 12:09:01.945,0.877
2,2025-01-09 12:07:05.261,1.112
23,2025-01-09 12:06:32.682,2.101
13,2025-01-09 12:05:35.373,4.557
24,2025-01-09 12:03:35.959,4.239
21,2025-01-09 12:03:26.703,1.469
27,2025-01-09 12:01:43.861,3.824
18,2025-01-09 11:59:09.869,4.124
25,2025-01-09 11:58:27.427,1.762
12,2025-01-09 11:57:04.768,1.327
7,2025-01-09 11:46:45.593,1.401
9,2025-01-09 11:43:18.689,3.242
30,2025-01-09 11:40:24.451,2.274
3,2025-01-09 11:40:02.004,2.103
20,2025-01-09 11:39:01.974,2.034
2,2025-01-09 11:37:05.227,2.039
23,2025-01-09 11:36:32.636,2.222
24,2025-01-09 11:33:35.994,1.753
27,2025-01-09 11:31:43.798,3.667
18,2025-01-09 11:29:09.827,3.917
12,2025-01-09 11:27:04.793,2.209
28,2025-01-09 11:26:51.511,2.516
30,2025-01-09 11:19:24.79,2.57
15,2025-01-09 11:16:07.652,1.074
9,2025-01-09 11:13:18.666,1.072
3,2025-01-09 11:10:01.947,7.104
20,2025-01-09 11:09:01.942,0.764
2,2025-01-09 11:07:12.332,0.876
23,2025-01-09 11:06:32.577,3.131
19,2025-01-09 11:06:24.384,4.191
13,2025-01-09 11:05:35.218,2.487
24,2025-01-09 11:03:35.992,2.02
21,2025-01-09 11:03:19.574,0.621
27,2025-01-09 11:01:43.788,2.733
18,2025-01-09 10:59:09.795,4.59
25,2025-01-09 10:58:27.497,2.904
30,2025-01-09 10:58:24.755,1.441
18,2025-01-09 10:57:44.056,4.881
28,2025-01-09 10:57:32.669,2.516
12,2025-01-09 10:57:04.972,6.579
30,2025-01-09 10:47:53.295,0.619
1,2025-01-09 10:44:28.023,4.56
9,2025-01-09 10:43:18.653,1.465
23,2025-01-09 10:40:06.328,4.971
3,2025-01-09 10:40:01.925,6.766
20,2025-01-09 10:39:01.963,1.545
30,2025-01-09 10:37:24.905,1.897
2,2025-01-09 10:37:12.304,0.691
23,2025-01-09 10:36:32.54,4.971
13,2025-01-09 10:35:35.178,1.386
24,2025-01-09 10:33:36.002,0.949
27,2025-01-09 10:31:43.816,1.215
18,2025-01-09 10:29:09.736,4.881
28,2025-01-09 10:27:32.608,3.592
30,2025-01-09 10:26:54.949,2.105
30,2025-01-09 10:16:25.01,6.108
24,2025-01-09 10:15:08.726,1.461
9,2025-01-09 10:13:18.628,1.381
15,2025-01-09 10:10:09.021,0.704
3,2025-01-09 10:10:01.915,1.166
21,2025-01-09 10:09:29.036,3.131
20,2025-01-09 10:09:01.987,1.301
12,2025-01-09 10:08:20.829,1.35
2,2025-01-09 10:07:12.271,0.626
23,2025-01-09 10:06:32.503,2.125
30,2025-01-09 10:05:53.561,3.532
24,2025-01-09 10:03:27.189,1.461
21,2025-01-09 10:03:19.494,3.131
18,2025-01-09 09:59:09.688,1.543
25,2025-01-09 09:58:27.359,4.018
28,2025-01-09 09:57:32.543,4.313
