station_icao,datetime_utc,year,month,day,hour,temp_x10,dew_x10,slp_x10,wind_dir,wind_spd_x10,sky_cov,prec1h_x10,prec6h_x10
KBKL,2023-01-12T14:00:00Z,2023,1,12,14,89,72,10101,0,0,-9999,0,-9999
KBKL,2023-01-12T15:00:00Z,2023,1,12,15,78,67,10093,20,26,-9999,0,-9999
KBKL,2023-01-12T16:00:00Z,2023,1,12,16,56,50,-9999,40,21,9,2,-9999
KBKL,2023-01-12T17:00:00Z,2023,1,12,17,50,44,10086,60,21,9,46,-9999
KBKL,2023-01-12T18:00:00Z,2023,1,12,18,44,39,-9999,20,51,9,5,84
KBKL,2023-01-12T19:00:00Z,2023,1,12,19,44,39,10052,40,46,-9999,28,-9999
KBKL,2023-01-12T20:00:00Z,2023,1,12,20,44,39,10040,40,57,9,8,-9999
KBKL,2023-01-12T21:00:00Z,2023,1,12,21,39,33,10049,20,57,-9999,13,-9999
KBKL,2023-01-12T22:00:00Z,2023,1,12,22,39,28,10049,360,82,-9999,10,-9999
KBKL,2023-01-12T23:00:00Z,2023,1,12,23,39,28,10047,10,77,-9999,18,-9999
KBKL,2023-01-13T00:00:00Z,2023,1,13,0,39,28,10056,350,88,-9999,8,86
KBKL,2023-01-13T01:00:00Z,2023,1,13,1,33,28,10063,340,88,-9999,13,-9999
KBKL,2023-01-13T02:00:00Z,2023,1,13,2,33,22,10060,350,108,-9999,5,-9999
KBKL,2023-01-13T03:00:00Z,2023,1,13,3,28,17,10066,350,103,-9999,-1,-9999
KBKL,2023-01-13T04:00:00Z,2023,1,13,4,28,17,10075,340,77,-9999,5,-9999
KBKL,2023-01-13T05:00:00Z,2023,1,13,5,33,17,10076,340,93,-9999,5,-9999
KBKL,2023-01-13T06:00:00Z,2023,1,13,6,28,11,10074,330,113,-9999,-1,28
KBKL,2023-01-13T07:00:00Z,2023,1,13,7,22,6,10087,330,93,-9999,-1,-9999
KBKL,2023-01-13T08:00:00Z,2023,1,13,8,22,0,10101,330,103,-9999,-1,-9999
KBKL,2023-01-13T09:00:00Z,2023,1,13,9,17,-6,10106,320,124,-9999,-1,-9999
KBKL,2023-01-13T10:00:00Z,2023,1,13,10,17,-11,10112,310,118,-9999,-1,-9999
KBKL,2023-01-13T11:00:00Z,2023,1,13,11,11,-11,10118,320,124,-9999,-1,-9999
KBKL,2023-01-13T12:00:00Z,2023,1,13,12,11,-17,10125,330,113,-9999,-1,-1
KBKL,2023-01-13T13:00:00Z,2023,1,13,13,11,-17,10129,330,103,-9999,-1,-9999
KBKL,2023-01-13T14:00:00Z,2023,1,13,14,11,-17,10139,340,103,-9999,-1,-9999
KBKL,2023-01-13T15:00:00Z,2023,1,13,15,11,-17,10146,340,88,-9999,-1,-9999
KBKL,2023-01-13T16:00:00Z,2023,1,13,16,11,-22,10152,340,88,-9999,0,-9999
KBKL,2023-01-13T17:00:00Z,2023,1,13,17,6,-22,10152,330,88,-9999,0,-9999
KBKL,2023-01-13T18:00:00Z,2023,1,13,18,6,-28,10152,330,98,-9999,-1,-1
KBKL,2023-01-13T19:00:00Z,2023,1,13,19,0,-22,10151,330,98,-9999,-1,-9999
KBKL,2023-01-13T20:00:00Z,2023,1,13,20,0,-22,-9999,330,93,-9999,-1,-9999
KBKL,2023-01-13T21:00:00Z,2023,1,13,21,6,-28,10153,330,98,-9999,-1,-9999
KBKL,2023-01-13T22:00:00Z,2023,1,13,22,0,-33,10161,340,93,-9999,-1,-9999
KBKL,2023-01-13T23:00:00Z,2023,1,13,23,0,-33,10169,350,108,-9999,-1,-9999
KBKL,2023-01-14T00:00:00Z,2023,1,14,0,0,-39,10175,350,103,-9999,0,-1
KBKL,2023-01-14T01:00:00Z,2023,1,14,1,0,-33,10183,340,98,-9999,-1,-9999
KBKL,2023-01-14T02:00:00Z,2023,1,14,2,-6,-39,10188,360,108,-9999,-1,-9999
KBKL,2023-01-14T03:00:00Z,2023,1,14,3,0,-44,10189,360,98,-9999,-1,-9999
KBKL,2023-01-14T04:00:00Z,2023,1,14,4,-6,-44,10192,360,98,-9999,0,-9999
KBKL,2023-01-14T05:00:00Z,2023,1,14,5,-6,-44,10190,360,98,-9999,0,-9999
KBKL,2023-01-14T06:00:00Z,2023,1,14,6,-6,-50,10190,360,98,-9999,0,-1
KBKL,2023-01-14T07:00:00Z,2023,1,14,7,-6,-44,10189,330,93,-9999,0,-9999
KBKL,2023-01-14T08:00:00Z,2023,1,14,8,-11,-50,10194,330,93,-9999,0,-9999
KBKL,2023-01-14T09:00:00Z,2023,1,14,9,-11,-56,10196,320,98,-9999,0,-9999
KBKL,2023-01-14T10:00:00Z,2023,1,14,10,-17,-67,10205,320,82,-9999,0,-9999
KBKL,2023-01-14T11:00:00Z,2023,1,14,11,-17,-61,10209,330,88,-9999,0,-9999
KBKL,2023-01-14T12:00:00Z,2023,1,14,12,-17,-67,10214,330,77,-9999,0,-9999
KBKL,2023-01-14T13:00:00Z,2023,1,14,13,-22,-78,10221,340,72,-9999,-1,-9999
KBKL,2023-01-14T14:00:00Z,2023,1,14,14,-17,-67,10229,320,82,-9999,-1,-9999
KBKL,2023-01-14T15:00:00Z,2023,1,14,15,-22,-78,10230,350,67,-9999,-1,-9999
KBKL,2023-01-14T16:00:00Z,2023,1,14,16,-22,-78,10233,360,46,-9999,0,-9999
KBKL,2023-01-14T17:00:00Z,2023,1,14,17,-17,-72,10234,350,57,-9999,0,-9999
KBKL,2023-01-14T18:00:00Z,2023,1,14,18,-17,-72,10232,320,72,-9999,0,-1
KBKL,2023-01-14T19:00:00Z,2023,1,14,19,-17,-78,10232,310,51,-9999,0,-9999
KBKL,2023-01-14T20:00:00Z,2023,1,14,20,-17,-72,10236,310,41,-9999,0,-9999
KBKL,2023-01-14T21:00:00Z,2023,1,14,21,-11,-72,10240,320,51,-9999,0,-9999
KBKL,2023-01-14T22:00:00Z,2023,1,14,22,-11,-61,10246,300,62,-9999,0,-9999
KBKL,2023-01-14T23:00:00Z,2023,1,14,23,-11,-56,10249,280,67,-9999,0,-9999
KBKL,2023-01-15T00:00:00Z,2023,1,15,0,-17,-56,10253,290,62,-9999,0,-9999
KBKL,2023-01-15T01:00:00Z,2023,1,15,1,-17,-56,10254,300,57,-9999,0,-9999
KBKL,2023-01-15T02:00:00Z,2023,1,15,2,-17,-56,10256,290,57,-9999,0,-9999
KBKL,2023-01-15T03:00:00Z,2023,1,15,3,-11,-56,10254,290,41,-9999,0,-9999
KBKL,2023-01-15T04:00:00Z,2023,1,15,4,-6,-61,10255,360,41,-9999,0,-9999
KBKL,2023-01-15T05:00:00Z,2023,1,15,5,-17,-67,10251,350,31,2,0,-9999
KBKL,2023-01-15T06:00:00Z,2023,1,15,6,-17,-61,10242,20,31,4,0,-9999
KBKL,2023-01-15T07:00:00Z,2023,1,15,7,-17,-67,10245,300,21,0,0,-9999
KBKL,2023-01-15T08:00:00Z,2023,1,15,8,-28,-56,10254,250,46,-9999,0,-9999
KBKL,2023-01-15T09:00:00Z,2023,1,15,9,-44,-72,10259,170,26,-9999,0,-9999
KBKL,2023-01-15T10:00:00Z,2023,1,15,10,-44,-78,10265,190,15,-9999,0,-9999
KBKL,2023-01-15T11:00:00Z,2023,1,15,11,-44,-83,10264,150,15,0,0,-9999
KBKL,2023-01-15T12:00:00Z,2023,1,15,12,-50,-89,10268,220,15,0,0,-9999
KBKL,2023-01-15T13:00:00Z,2023,1,15,13,-50,-89,10278,150,26,0,0,-9999
KBKL,2023-01-15T14:00:00Z,2023,1,15,14,-44,-83,10280,170,31,0,0,-9999
KBKL,2023-01-15T15:00:00Z,2023,1,15,15,-28,-72,10285,190,26,0,0,-9999
KBKL,2023-01-15T16:00:00Z,2023,1,15,16,-6,-56,10279,220,21,0,0,-9999
KBKL,2023-01-15T17:00:00Z,2023,1,15,17,0,-50,10272,300,31,0,0,-9999
KBKL,2023-01-15T18:00:00Z,2023,1,15,18,6,-44,10262,310,21,0,0,-9999
KBKL,2023-01-15T19:00:00Z,2023,1,15,19,6,-44,10252,360,26,0,0,-9999
KBKL,2023-01-15T20:00:00Z,2023,1,15,20,6,-39,10245,20,31,0,0,-9999
KBKL,2023-01-15T21:00:00Z,2023,1,15,21,6,-39,10243,10,31,0,0,-9999
KBKL,2023-01-15T22:00:00Z,2023,1,15,22,6,-33,10245,40,31,0,0,-9999
KBKL,2023-01-15T23:00:00Z,2023,1,15,23,0,-39,10244,50,26,0,0,-9999
KBKL,2023-01-16T00:00:00Z,2023,1,16,0,0,-39,10243,70,26,0,0,-9999
KBKL,2023-01-16T01:00:00Z,2023,1,16,1,0,-39,10236,90,31,0,0,-9999
KBKL,2023-01-16T02:00:00Z,2023,1,16,2,-6,-39,10232,0,0,0,0,-9999
KBKL,2023-01-16T03:00:00Z,2023,1,16,3,-6,-44,10228,0,0,0,0,-9999
KBKL,2023-01-16T04:00:00Z,2023,1,16,4,-6,-50,10228,0,0,0,0,-9999
KBKL,2023-01-16T05:00:00Z,2023,1,16,5,-11,-56,10226,0,0,0,0,-9999
KBKL,2023-01-16T06:00:00Z,2023,1,16,6,-17,-50,10222,110,15,0,0,-9999
KBKL,2023-01-16T07:00:00Z,2023,1,16,7,-11,-56,10215,130,15,0,0,-9999
KBKL,2023-01-16T08:00:00Z,2023,1,16,8,-17,-50,10221,0,0,0,0,-9999
KBKL,2023-01-16T09:00:00Z,2023,1,16,9,-11,-56,10217,0,0,0,0,-9999
KBKL,2023-01-16T10:00:00Z,2023,1,16,10,-11,-67,10212,0,0,0,0,-9999
KBKL,2023-01-16T11:00:00Z,2023,1,16,11,-6,-61,10204,130,21,0,0,-9999
KBKL,2023-01-16T12:00:00Z,2023,1,16,12,0,-61,10198,140,26,0,0,-9999
KBKL,2023-01-16T13:00:00Z,2023,1,16,13,-6,-67,10191,150,46,0,0,-9999
KBKL,2023-01-16T14:00:00Z,2023,1,16,14,-6,-61,10201,170,46,0,0,-9999
KBKL,2023-01-16T15:00:00Z,2023,1,16,15,17,-61,10186,150,67,0,0,-9999
KBKL,2023-01-16T16:00:00Z,2023,1,16,16,44,-67,10174,140,77,0,0,-9999
KBKL,2023-01-16T17:00:00Z,2023,1,16,17,61,-61,10164,140,51,0,0,-9999
KBKL,2023-01-16T18:00:00Z,2023,1,16,18,78,-61,10152,160,62,0,0,-9999
KBKL,2023-01-16T19:00:00Z,2023,1,16,19,89,-78,10130,140,57,0,0,-9999
KBKL,2023-01-16T20:00:00Z,2023,1,16,20,89,-61,10125,140,26,0,0,-9999
KBKL,2023-01-16T21:00:00Z,2023,1,16,21,89,-56,10121,150,41,0,0,-9999
KBKL,2023-01-16T22:00:00Z,2023,1,16,22,83,-61,10113,150,72,4,0,-9999
KBKL,2023-01-16T23:00:00Z,2023,1,16,23,83,-61,10108,150,51,-9999,0,-9999
KBKL,2023-01-17T00:00:00Z,2023,1,17,0,83,-56,10108,170,57,-9999,-1,-9999
KBKL,2023-01-17T01:00:00Z,2023,1,17,1,72,-44,10092,140,67,-9999,-1,-9999
KBKL,2023-01-17T02:00:00Z,2023,1,17,2,72,-33,10078,150,72,-9999,-1,-9999
KBKL,2023-01-17T03:00:00Z,2023,1,17,3,67,-22,10061,150,82,-9999,-1,-9999
KBKL,2023-01-17T04:00:00Z,2023,1,17,4,50,0,10063,160,88,-9999,8,-9999
KBKL,2023-01-17T05:00:00Z,2023,1,17,5,44,17,10051,160,72,-9999,18,-9999
KBKL,2023-01-17T06:00:00Z,2023,1,17,6,44,22,10044,150,93,-9999,3,28
KBKL,2023-01-17T07:00:00Z,2023,1,17,7,50,28,10039,160,77,-9999,-1,-9999
KBKL,2023-01-17T08:00:00Z,2023,1,17,8,61,39,10034,150,88,-9999,0,-9999
KBKL,2023-01-17T09:00:00Z,2023,1,17,9,61,44,10028,160,72,-9999,0,-9999
KBKL,2023-01-17T10:00:00Z,2023,1,17,10,67,50,10023,160,51,-9999,-1,-9999
KBKL,2023-01-17T11:00:00Z,2023,1,17,11,78,56,10019,160,82,-9999,0,-9999
KBKL,2023-01-17T12:00:00Z,2023,1,17,12,72,56,10019,170,62,-9999,0,-1
KBKL,2023-01-17T13:00:00Z,2023,1,17,13,83,67,10017,180,67,-9999,0,-9999
KBKL,2023-01-17T14:00:00Z,2023,1,17,14,94,72,-9999,180,67,-9999,0,-9999
KBKL,2023-01-17T15:00:00Z,2023,1,17,15,100,78,10020,190,67,-9999,0,-9999
KBKL,2023-01-17T16:00:00Z,2023,1,17,16,106,83,10020,190,72,-9999,0,-9999
KBKL,2023-01-17T17:00:00Z,2023,1,17,17,122,83,10010,190,67,2,0,-9999
KBKL,2023-01-17T18:00:00Z,2023,1,17,18,128,78,9999,210,77,4,0,-9999
KBKL,2023-01-17T19:00:00Z,2023,1,17,19,133,72,9993,230,82,-9999,0,-9999
KBKL,2023-01-17T20:00:00Z,2023,1,17,20,122,56,9995,240,82,-9999,0,-9999
KBKL,2023-01-17T21:00:00Z,2023,1,17,21,83,39,10003,270,41,-9999,0,-9999
KBKL,2023-01-17T22:00:00Z,2023,1,17,22,61,28,10015,270,88,-9999,0,-9999
KBKL,2023-01-17T23:00:00Z,2023,1,17,23,50,28,10025,270,67,-9999,0,-9999
KBKL,2023-01-18T00:00:00Z,2023,1,18,0,50,22,-9999,260,67,-9999,0,-9999
KBKL,2023-01-18T01:00:00Z,2023,1,18,1,56,28,10049,250,82,-9999,0,-9999
KBKL,2023-01-18T02:00:00Z,2023,1,18,2,56,28,10055,250,82,-9999,-1,-9999
KBKL,2023-01-18T03:00:00Z,2023,1,18,3,56,22,10061,250,88,-9999,0,-9999
KBKL,2023-01-18T04:00:00Z,2023,1,18,4,50,17,10068,250,77,-9999,0,-9999
KBKL,2023-01-18T05:00:00Z,2023,1,18,5,50,17,10071,250,77,-9999,0,-9999
KBKL,2023-01-18T06:00:00Z,2023,1,18,6,44,17,10075,260,77,-9999,0,-1
KBKL,2023-01-18T07:00:00Z,2023,1,18,7,44,17,10084,250,88,-9999,0,-9999
KBKL,2023-01-18T08:00:00Z,2023,1,18,8,44,11,10096,250,67,-9999,0,-9999
KBKL,2023-01-18T09:00:00Z,2023,1,18,9,44,11,10105,250,72,-9999,0,-9999
KBKL,2023-01-18T10:00:00Z,2023,1,18,10,44,17,10117,240,82,-9999,0,-9999
KBKL,2023-01-18T11:00:00Z,2023,1,18,11,44,11,10124,250,57,-9999,0,-9999
KBKL,2023-01-18T12:00:00Z,2023,1,18,12,44,17,10134,250,57,-9999,0,-9999
KBKL,2023-01-18T13:00:00Z,2023,1,18,13,39,11,10141,250,67,-9999,0,-9999
KBKL,2023-01-18T14:00:00Z,2023,1,18,14,44,11,10153,250,62,-9999,0,-9999
KBKL,2023-01-18T15:00:00Z,2023,1,18,15,50,17,-9999,250,41,-9999,0,-9999
KBKL,2023-01-18T16:00:00Z,2023,1,18,16,56,17,10165,230,51,-9999,0,-9999
KBKL,2023-01-18T17:00:00Z,2023,1,18,17,50,11,10160,250,41,-9999,0,-9999
KBKL,2023-01-18T18:00:00Z,2023,1,18,18,44,6,10158,270,57,-9999,0,-9999
KBKL,2023-01-18T19:00:00Z,2023,1,18,19,44,6,10160,260,51,-9999,0,-9999
KBKL,2023-01-18T20:00:00Z,2023,1,18,20,39,6,10160,280,41,-9999,0,-9999
KBKL,2023-01-18T21:00:00Z,2023,1,18,21,39,6,10171,290,46,-9999,0,-9999
KBKL,2023-01-18T22:00:00Z,2023,1,18,22,39,6,10178,250,26,-9999,0,-9999
KBKL,2023-01-18T23:00:00Z,2023,1,18,23,33,6,10172,0,0,-9999,0,-9999
KBKL,2023-01-19T00:00:00Z,2023,1,19,0,39,6,10174,0,0,-9999,0,-9999
KBKL,2023-01-19T01:00:00Z,2023,1,19,1,50,6,10172,90,15,-9999,0,-9999
KBKL,2023-01-19T02:00:00Z,2023,1,19,2,50,6,10169,90,21,-9999,0,-9999
KBKL,2023-01-19T03:00:00Z,2023,1,19,3,50,6,10164,90,26,-9999,0,-9999
KBKL,2023-01-19T04:00:00Z,2023,1,19,4,50,6,10155,100,36,-9999,0,-9999
KBKL,2023-01-19T05:00:00Z,2023,1,19,5,50,6,10148,80,36,-9999,-1,-9999
KBKL,2023-01-19T06:00:00Z,2023,1,19,6,44,17,10132,60,46,-9999,10,10
KBKL,2023-01-19T07:00:00Z,2023,1,19,7,44,17,10118,100,57,-9999,15,-9999
KBKL,2023-01-19T08:00:00Z,2023,1,19,8,44,22,10112,120,26,-9999,5,-9999
KBKL,2023-01-19T09:00:00Z,2023,1,19,9,44,22,10092,110,57,-9999,28,-9999
KBKL,2023-01-19T10:00:00Z,2023,1,19,10,44,28,10070,110,62,-9999,58,-9999
KBKL,2023-01-19T11:00:00Z,2023,1,19,11,50,28,10062,40,21,-9999,23,-9999
KBKL,2023-01-19T12:00:00Z,2023,1,19,12,56,39,10042,120,31,-9999,36,160
KBKL,2023-01-19T13:00:00Z,2023,1,19,13,61,39,10032,110,41,-9999,20,-9999
KBKL,2023-01-19T14:00:00Z,2023,1,19,14,67,44,10021,140,67,-9999,0,-9999
KBKL,2023-01-19T15:00:00Z,2023,1,19,15,78,50,-9999,160,88,-9999,0,-9999
KBKL,2023-01-19T16:00:00Z,2023,1,19,16,89,61,10008,150,67,-9999,0,-9999
KBKL,2023-01-19T17:00:00Z,2023,1,19,17,100,78,10003,160,51,-9999,0,-9999
KBKL,2023-01-19T18:00:00Z,2023,1,19,18,128,94,9994,210,72,-9999,0,25
KBKL,2023-01-19T19:00:00Z,2023,1,19,19,133,78,9991,230,88,2,0,-9999
KBKL,2023-01-19T20:00:00Z,2023,1,19,20,83,56,9985,310,31,0,0,-9999
KBKL,2023-01-19T21:00:00Z,2023,1,19,21,100,61,9987,350,21,0,0,-9999
KBKL,2023-01-19T22:00:00Z,2023,1,19,22,78,61,9988,50,26,0,0,-9999
KBKL,2023-01-19T23:00:00Z,2023,1,19,23,78,56,9983,90,21,-9999,0,-9999
KBKL,2023-01-20T00:00:00Z,2023,1,20,0,78,56,-9999,240,144,-9999,12,-9999
KBKL,2023-01-20T01:00:00Z,2023,1,20,1,56,44,10005,280,41,-9999,43,-9999
KBKL,2023-01-20T02:00:00Z,2023,1,20,2,61,39,10010,250,82,-9999,5,-9999
KBKL,2023-01-20T03:00:00Z,2023,1,20,3,56,11,10022,240,129,-9999,8,-9999
KBKL,2023-01-20T04:00:00Z,2023,1,20,4,56,11,10029,240,103,-9999,0,-9999
KBKL,2023-01-20T05:00:00Z,2023,1,20,5,50,17,10035,230,103,-9999,-1,-9999
KBKL,2023-01-20T06:00:00Z,2023,1,20,6,44,11,10037,240,118,-9999,-1,66
KBKL,2023-01-20T07:00:00Z,2023,1,20,7,39,6,10045,240,113,-9999,-1,-9999
KBKL,2023-01-20T08:00:00Z,2023,1,20,8,33,6,10057,230,88,-9999,-1,-9999
KBKL,2023-01-20T09:00:00Z,2023,1,20,9,33,6,10064,240,98,-9999,-1,-9999
KBKL,2023-01-20T10:00:00Z,2023,1,20,10,28,0,10073,240,103,-9999,-1,-9999
KBKL,2023-01-20T11:00:00Z,2023,1,20,11,28,0,10081,240,98,-9999,-1,-9999
KBKL,2023-01-20T12:00:00Z,2023,1,20,12,22,0,10092,230,82,-9999,3,3
KBKL,2023-01-20T13:00:00Z,2023,1,20,13,22,6,-9999,240,88,-9999,-1,-9999
KBKL,2023-01-20T14:00:00Z,2023,1,20,14,28,6,10111,240,82,-9999,-1,-9999
KBKL,2023-01-20T15:00:00Z,2023,1,20,15,28,6,10121,240,93,-9999,3,-9999
KBKL,2023-01-20T16:00:00Z,2023,1,20,16,28,6,10130,240,98,-9999,-1,-9999
KBKL,2023-01-20T17:00:00Z,2023,1,20,17,33,11,10131,250,82,-9999,-1,-9999
KBKL,2023-01-20T18:00:00Z,2023,1,20,18,39,6,10132,250,93,-9999,-1,3
KBKL,2023-01-20T19:00:00Z,2023,1,20,19,39,0,10135,250,88,-9999,0,-9999
KBKL,2023-01-20T20:00:00Z,2023,1,20,20,39,0,10142,250,88,-9999,0,-9999
KBKL,2023-01-20T21:00:00Z,2023,1,20,21,39,0,10151,250,82,-9999,0,-9999
KBKL,2023-01-20T22:00:00Z,2023,1,20,22,33,-6,10165,260,72,-9999,0,-9999
KBKL,2023-01-20T23:00:00Z,2023,1,20,23,28,0,10173,260,72,-9999,0,-9999
KBKL,2023-01-21T00:00:00Z,2023,1,21,0,28,0,10181,260,62,-9999,0,-1
KBKL,2023-01-21T01:00:00Z,2023,1,21,1,28,0,-9999,260,67,-9999,0,-9999
KBKL,2023-01-21T02:00:00Z,2023,1,21,2,28,0,10194,260,67,-9999,0,-9999
KBKL,2023-01-21T03:00:00Z,2023,1,21,3,28,0,10198,290,51,-9999,0,-9999
KBKL,2023-01-21T04:00:00Z,2023,1,21,4,22,0,10203,300,36,-9999,0,-9999
KBKL,2023-01-21T05:00:00Z,2023,1,21,5,22,0,10207,290,31,-9999,-1,-9999
KBKL,2023-01-21T06:00:00Z,2023,1,21,6,22,0,10207,270,26,-9999,-1,-1
KBKL,2023-01-21T07:00:00Z,2023,1,21,7,22,0,10210,260,62,-9999,0,-9999
KBKL,2023-01-21T08:00:00Z,2023,1,21,8,17,0,10216,260,62,-9999,0,-9999
KBKL,2023-01-21T09:00:00Z,2023,1,21,9,17,0,10221,260,57,-9999,0,-9999
KBKL,2023-01-21T10:00:00Z,2023,1,21,10,17,-6,10224,260,62,-9999,0,-9999
KBKL,2023-01-21T11:00:00Z,2023,1,21,11,11,-17,10227,250,62,-9999,0,-9999
KBKL,2023-01-21T12:00:00Z,2023,1,21,12,11,-17,10232,240,41,-9999,0,-9999
KBKL,2023-01-21T13:00:00Z,2023,1,21,13,11,-17,10239,240,51,-9999,0,-9999
KBKL,2023-01-21T14:00:00Z,2023,1,21,14,11,-17,10242,240,41,-9999,0,-9999
KBKL,2023-01-21T15:00:00Z,2023,1,21,15,17,-17,10242,210,41,-9999,0,-9999
KBKL,2023-01-21T16:00:00Z,2023,1,21,16,22,-22,10243,200,31,-9999,0,-9999
KBKL,2023-01-21T17:00:00Z,2023,1,21,17,22,-39,10243,240,46,-9999,0,-9999
KBKL,2023-01-21T18:00:00Z,2023,1,21,18,22,-39,10230,240,51,-9999,0,-9999
KBKL,2023-01-21T19:00:00Z,2023,1,21,19,22,-39,10227,240,57,-9999,0,-9999
KBKL,2023-01-21T20:00:00Z,2023,1,21,20,22,-44,10221,230,46,-9999,0,-9999
KBKL,2023-01-21T21:00:00Z,2023,1,21,21,17,-44,10220,210,36,-9999,0,-9999
KBKL,2023-01-21T22:00:00Z,2023,1,21,22,17,-39,10224,190,41,-9999,0,-9999
KBKL,2023-01-21T23:00:00Z,2023,1,21,23,17,-39,10220,180,51,-9999,0,-9999
KBKL,2023-01-22T00:00:00Z,2023,1,22,0,17,-39,10218,180,41,-9999,0,-9999
KBKL,2023-01-22T01:00:00Z,2023,1,22,1,17,-39,10217,220,26,-9999,0,-9999
KBKL,2023-01-22T02:00:00Z,2023,1,22,2,17,-39,10211,180,31,-9999,0,-9999
KBKL,2023-01-22T03:00:00Z,2023,1,22,3,17,-39,10205,210,46,-9999,0,-9999
KBKL,2023-01-22T04:00:00Z,2023,1,22,4,17,-39,10203,210,46,-9999,0,-9999
KBKL,2023-01-22T05:00:00Z,2023,1,22,5,17,-33,10199,190,31,-9999,0,-9999
KBKL,2023-01-22T06:00:00Z,2023,1,22,6,17,-33,10187,170,41,-9999,0,-9999
KBKL,2023-01-22T07:00:00Z,2023,1,22,7,17,-39,10184,200,31,-9999,0,-9999
KBKL,2023-01-22T08:00:00Z,2023,1,22,8,11,-39,10181,190,36,-9999,0,-9999
KBKL,2023-01-22T09:00:00Z,2023,1,22,9,11,-39,10166,130,31,-9999,0,-9999
KBKL,2023-01-22T10:00:00Z,2023,1,22,10,11,-44,10162,150,21,-9999,0,-9999
KBKL,2023-01-22T11:00:00Z,2023,1,22,11,11,-44,10158,170,21,-9999,0,-9999
KBKL,2023-01-22T12:00:00Z,2023,1,22,12,11,-44,10148,130,21,-9999,0,-9999
KBKL,2023-01-22T13:00:00Z,2023,1,22,13,11,-44,10146,100,15,-9999,0,-9999
KBKL,2023-01-22T14:00:00Z,2023,1,22,14,11,-39,10142,90,26,-9999,0,-9999
KBKL,2023-01-22T15:00:00Z,2023,1,22,15,11,-39,10136,30,15,-9999,0,-9999
KBKL,2023-01-22T16:00:00Z,2023,1,22,16,0,-11,10132,100,21,9,13,-9999
KBKL,2023-01-22T17:00:00Z,2023,1,22,17,0,-11,10126,130,21,-9999,13,-9999
KBKL,2023-01-22T18:00:00Z,2023,1,22,18,6,-11,10100,60,26,-9999,5,28
KBKL,2023-01-22T19:00:00Z,2023,1,22,19,6,-6,10096,0,0,-9999,10,-9999
KBKL,2023-01-22T20:00:00Z,2023,1,22,20,6,-6,10096,0,0,-9999,15,-9999
KBKL,2023-01-22T21:00:00Z,2023,1,22,21,6,-6,10091,10,26,-9999,3,-9999
KBKL,2023-01-22T22:00:00Z,2023,1,22,22,6,-6,10099,360,41,-9999,3,-9999
KBKL,2023-01-22T23:00:00Z,2023,1,22,23,6,-6,10096,40,36,-9999,3,-9999
KBKL,2023-01-23T00:00:00Z,2023,1,23,0,11,-6,10097,50,31,-9999,-1,36
KBKL,2023-01-23T01:00:00Z,2023,1,23,1,11,0,10096,60,21,-9999,-1,-9999
KBKL,2023-01-23T02:00:00Z,2023,1,23,2,11,-11,10092,10,31,-9999,0,-9999
KBKL,2023-01-23T03:00:00Z,2023,1,23,3,11,-11,10092,360,41,-9999,0,-9999
KBKL,2023-01-23T04:00:00Z,2023,1,23,4,11,-11,10085,10,51,-9999,0,-9999
KBKL,2023-01-23T05:00:00Z,2023,1,23,5,11,-11,10084,10,36,-9999,0,-9999
KBKL,2023-01-23T06:00:00Z,2023,1,23,6,11,-6,10084,350,51,-9999,-1,-1
KBKL,2023-01-23T07:00:00Z,2023,1,23,7,11,-6,10087,340,51,-9999,-1,-9999
KBKL,2023-01-23T08:00:00Z,2023,1,23,8,11,-11,10092,330,62,-9999,-1,-9999
KBKL,2023-01-23T09:00:00Z,2023,1,23,9,6,-11,10096,330,67,-9999,-1,-9999
KBKL,2023-01-23T10:00:00Z,2023,1,23,10,6,-11,10103,330,67,-9999,-1,-9999
KBKL,2023-01-23T11:00:00Z,2023,1,23,11,6,-11,10110,330,67,-9999,-1,-9999
KBKL,2023-01-23T12:00:00Z,2023,1,23,12,6,-11,10120,340,62,-9999,-1,-1
KBKL,2023-01-23T13:00:00Z,2023,1,23,13,6,-11,-9999,340,57,-9999,-1,-9999
KBKL,2023-01-23T14:00:00Z,2023,1,23,14,6,-17,10136,340,57,-9999,-1,-9999
KBKL,2023-01-23T15:00:00Z,2023,1,23,15,11,-6,-9999,310,51,-9999,-1,-9999
KBKL,2023-01-23T16:00:00Z,2023,1,23,16,11,-6,10152,320,77,-9999,-1,-9999
KBKL,2023-01-23T17:00:00Z,2023,1,23,17,11,-11,-9999,280,82,-9999,-1,-9999
KBKL,2023-01-23T18:00:00Z,2023,1,23,18,11,-17,-9999,270,77,-9999,0,-1
KBKL,2023-01-23T19:00:00Z,2023,1,23,19,11,-11,10158,270,77,-9999,0,-9999
KBKL,2023-01-23T20:00:00Z,2023,1,23,20,11,-17,10162,260,88,-9999,0,-9999
KBKL,2023-01-23T21:00:00Z,2023,1,23,21,11,-17,10167,250,82,-9999,0,-9999
KBKL,2023-01-23T22:00:00Z,2023,1,23,22,11,-22,10173,230,67,-9999,0,-9999
KBKL,2023-01-23T23:00:00Z,2023,1,23,23,11,-22,10179,230,67,-9999,0,-9999
KBKL,2023-01-24T00:00:00Z,2023,1,24,0,6,-33,10184,240,93,-9999,0,-9999
