"location_name","latitude","longitude","device_number","device_eui","time","measure_name","value","Date"
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-02 12:47:56.138,"mc_pm2_5",12.703,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 12:45:30.148,"mc_pm2_5",17.934,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 12:43:20.66,"mc_pm2_5",16.501,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 12:40:12.203,"mc_pm2_5",16.501,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 12:34:25.295,"mc_pm2_5",13.38,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 12:32:30.254,"mc_pm2_5",13.403,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 12:30:34.523,"mc_pm2_5",15.145,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 12:28:35.814,"mc_pm2_5",10.487,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 12:27:21.877,"mc_pm2_5",13.09,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 12:27:17.8,"mc_pm2_5",13.38,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 12:24:52.111,"mc_pm2_5",16.943,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 12:24:47.371,"mc_pm2_5",11.681,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 12:24:11.348,"mc_pm2_5",11.596,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 12:21:11.095,"mc_pm2_5",17,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 12:20:16.101,"mc_pm2_5",16.362,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 12:15:30.14,"mc_pm2_5",16.088,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 12:12:30.984,"mc_pm2_5",11.765,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 12:10:12.3,"mc_pm2_5",16.103,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 12:09:59.426,"mc_pm2_5",17.778,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 12:08:23.176,"mc_pm2_5",14.613,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 12:06:30.6,"mc_pm2_5",10.905,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 12:03:03.845,"mc_pm2_5",12.875,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 12:02:30.27,"mc_pm2_5",12.555,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 12:00:50.068,"mc_pm2_5",16.833,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 12:00:34.442,"mc_pm2_5",22.759,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 11:58:35.792,"mc_pm2_5",9.179,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 11:57:21.893,"mc_pm2_5",14.467,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 11:57:17.754,"mc_pm2_5",11.73,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 11:54:52.128,"mc_pm2_5",17.996,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 11:54:47.326,"mc_pm2_5",8.917,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 11:54:11.34,"mc_pm2_5",16.833,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 11:51:11.131,"mc_pm2_5",14.402,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 11:50:16.131,"mc_pm2_5",16.448,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 11:45:30.122,"mc_pm2_5",19.844,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 11:42:30.993,"mc_pm2_5",9.635,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 11:40:12.293,"mc_pm2_5",17.771,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 11:39:59.362,"mc_pm2_5",16.376,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 11:38:23.149,"mc_pm2_5",10.905,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 11:38:05.386,"mc_pm2_5",17.368,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 11:34:17.847,"mc_pm2_5",16.692,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 11:33:03.8,"mc_pm2_5",11.236,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 11:32:30.259,"mc_pm2_5",19.426,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 11:30:34.342,"mc_pm2_5",16.179,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 11:28:35.809,"mc_pm2_5",14.933,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 11:27:21.919,"mc_pm2_5",17.961,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 11:27:17.712,"mc_pm2_5",19.627,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 11:26:53.74,"mc_pm2_5",13.775,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 11:24:52.157,"mc_pm2_5",16.692,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 11:24:47.335,"mc_pm2_5",9.067,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 11:24:11.28,"mc_pm2_5",21.104,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 11:21:11.11,"mc_pm2_5",11.619,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 11:20:23.368,"mc_pm2_5",21.423,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 11:20:16.1,"mc_pm2_5",16.938,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 11:15:30.162,"mc_pm2_5",32.694,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 11:10:12.26,"mc_pm2_5",15.357,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 11:09:59.429,"mc_pm2_5",18.901,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 11:08:05.478,"mc_pm2_5",20.779,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 11:04:28.589,"mc_pm2_5",16.385,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 11:02:30.243,"mc_pm2_5",12.543,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 11:00:34.251,"mc_pm2_5",21.423,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 10:58:35.825,"mc_pm2_5",17.199,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 10:57:21.625,"mc_pm2_5",17.911,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 10:57:17.758,"mc_pm2_5",11.499,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 10:54:52.182,"mc_pm2_5",13.072,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 10:54:47.36,"mc_pm2_5",9.959,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 10:51:02.806,"mc_pm2_5",16.385,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 10:50:16.078,"mc_pm2_5",14.117,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 10:45:30.185,"mc_pm2_5",18.306,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 10:42:30.924,"mc_pm2_5",17.513,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 10:39:59.499,"mc_pm2_5",24.461,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 10:38:05.473,"mc_pm2_5",15.36,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 10:35:31.2,"mc_pm2_5",15.795,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 10:33:03.873,"mc_pm2_5",11.256,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 10:32:30.227,"mc_pm2_5",11.358,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 10:31:33.385,"mc_pm2_5",16.372,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 10:30:34.183,"mc_pm2_5",17.258,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 10:28:35.867,"mc_pm2_5",15.853,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 10:27:21.967,"mc_pm2_5",18.859,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 10:27:17.696,"mc_pm2_5",12.002,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 10:24:47.3,"mc_pm2_5",10.15,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 10:24:11.258,"mc_pm2_5",17.111,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 10:20:16.059,"mc_pm2_5",17.222,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 10:18:37.941,"mc_pm2_5",14.47,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 10:15:30.164,"mc_pm2_5",16.372,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 10:12:30.927,"mc_pm2_5",9.017,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 10:10:12.291,"mc_pm2_5",17.268,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 10:09:59.426,"mc_pm2_5",15.957,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 10:08:05.504,"mc_pm2_5",13.166,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 10:03:03.764,"mc_pm2_5",9.516,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 10:02:30.256,"mc_pm2_5",14.597,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 10:00:34.056,"mc_pm2_5",22.529,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 09:58:35.846,"mc_pm2_5",10.042,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 09:57:21.918,"mc_pm2_5",14.724,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 09:57:17.683,"mc_pm2_5",16.741,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 09:56:37.539,"mc_pm2_5",12.347,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 09:56:07.865,"mc_pm2_5",10.831,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 09:54:52.242,"mc_pm2_5",12.68,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 09:54:47.339,"mc_pm2_5",6.441,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 09:54:11.289,"mc_pm2_5",16.567,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 09:50:16.131,"mc_pm2_5",19.837,2024-12-02
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-02 09:47:56.136,"mc_pm2_5",12.428,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 09:45:30.18,"mc_pm2_5",28.953,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 09:39:59.497,"mc_pm2_5",10.831,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 09:38:23.199,"mc_pm2_5",14.412,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 09:38:05.55,"mc_pm2_5",15.01,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 09:36:56.436,"mc_pm2_5",12.503,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 09:34:05.445,"mc_pm2_5",16.366,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 09:33:03.87,"mc_pm2_5",8.881,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 09:32:30.214,"mc_pm2_5",18.66,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 09:30:33.979,"mc_pm2_5",13.675,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 09:28:51.623,"mc_pm2_5",16.272,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 09:28:35.788,"mc_pm2_5",20.423,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 09:27:21.937,"mc_pm2_5",16.366,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 09:27:17.672,"mc_pm2_5",16.272,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 09:24:52.266,"mc_pm2_5",13.473,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 09:24:47.318,"mc_pm2_5",9.648,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 09:24:37.321,"mc_pm2_5",13.018,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 09:24:11.312,"mc_pm2_5",18.023,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 09:20:16.255,"mc_pm2_5",13.523,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 09:15:30.166,"mc_pm2_5",16.976,2024-12-02
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-02 09:10:12.358,"mc_pm2_5",13.018,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 09:09:59.48,"mc_pm2_5",13.076,2024-12-02
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-02 09:08:05.571,"mc_pm2_5",15.287,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 09:06:56.439,"mc_pm2_5",11.039,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 09:02:30.239,"mc_pm2_5",10.568,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 09:00:33.859,"mc_pm2_5",15.589,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 08:58:35.842,"mc_pm2_5",13.176,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 08:57:21.953,"mc_pm2_5",12.796,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 08:57:17.625,"mc_pm2_5",19.498,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 08:54:55.675,"mc_pm2_5",14.77,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 08:54:52.298,"mc_pm2_5",12.89,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 08:54:47.314,"mc_pm2_5",9.949,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 08:54:11.34,"mc_pm2_5",29.466,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 08:45:30.19,"mc_pm2_5",26.994,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 08:42:30.906,"mc_pm2_5",13.37,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 08:38:23.099,"mc_pm2_5",11.854,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 08:37:00.892,"mc_pm2_5",18.879,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 08:36:56.451,"mc_pm2_5",12.025,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 08:33:03.773,"mc_pm2_5",11.606,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 08:32:30.244,"mc_pm2_5",14.015,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 08:30:33.804,"mc_pm2_5",19.932,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 08:28:35.885,"mc_pm2_5",12.661,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 08:27:22.006,"mc_pm2_5",10.684,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 08:27:17.356,"mc_pm2_5",13.533,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 08:24:52.319,"mc_pm2_5",17.413,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 08:24:47.359,"mc_pm2_5",15.808,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 08:24:11.284,"mc_pm2_5",18.879,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 08:21:32.599,"mc_pm2_5",10.896,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 08:17:00.173,"mc_pm2_5",8.711,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 08:12:30.885,"mc_pm2_5",12,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 08:06:56.464,"mc_pm2_5",12.128,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 08:03:03.851,"mc_pm2_5",11.259,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 08:02:30.195,"mc_pm2_5",13.791,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 08:00:33.693,"mc_pm2_5",16.6,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 07:58:35.857,"mc_pm2_5",8.061,2024-12-02
"Mound Elementary",41.462862,-81.647249,19,"0004A30B000838D0",2024-12-02 07:58:34.455,"mc_pm2_5",11.61,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 07:57:22.29,"mc_pm2_5",14.944,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 07:57:17.639,"mc_pm2_5",14.316,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 07:54:52.356,"mc_pm2_5",10.896,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 07:54:47.311,"mc_pm2_5",8.711,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 07:54:11.398,"mc_pm2_5",14.429,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 07:45:30.177,"mc_pm2_5",18.012,2024-12-02
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-02 07:39:59.628,"mc_pm2_5",11.246,2024-12-02
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-02 07:38:23.118,"mc_pm2_5",12.309,2024-12-02
"Lakeview Terrace Community Center",41.49409,-81.70976,12,"0004A30B00085A7A",2024-12-02 07:36:56.482,"mc_pm2_5",14.341,2024-12-02
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-02 07:33:03.814,"mc_pm2_5",10.931,2024-12-02
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-02 07:32:30.202,"mc_pm2_5",12.31,2024-12-02
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-02 07:30:33.589,"mc_pm2_5",21.467,2024-12-02
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-02 07:28:35.951,"mc_pm2_5",9.03,2024-12-02
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-02 07:27:22.008,"mc_pm2_5",16.285,2024-12-02
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-02 07:27:17.613,"mc_pm2_5",20.457,2024-12-02
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-02 07:24:55.662,"mc_pm2_5",16.903,2024-12-02
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-02 07:24:52.382,"mc_pm2_5",15.884,2024-12-02
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-02 07:24:47.315,"mc_pm2_5",10.214,2024-12-02
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-02 07:24:11.356,"mc_pm2_5",16.977,2024-12-02
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-02 07:17:56.144,"mc_pm2_5",13.193,2024-12-02
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-02 07:15:20.814,"mc_pm2_5",22.849,2024-12-02
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-02 07:12:30.836,"mc_pm2_5",12.662,2024-12-02
